Date,Open,High,Low,Close,Adj Close,Volume,fscore
2018-01-28,395.145996,395.502014,379.734985,380.289001,380.289001,59247900.0,0.6779875945647007
2018-01-29,380.108002,384.378998,365.451996,379.473999,379.473999,86125296.0,0.2603123093152767
2018-01-30,378.86499,380.916992,376.490997,378.255005,378.255005,30284400.0,0.25012829014484816
2018-01-31,378.292999,380.346985,367.834991,368.766998,368.766998,37894300.0,0.48723725901327053
2018-02-01,369.350006,378.071991,367.957001,373.056,373.056,51656700.0,0.7053831457411712
2018-02-02,372.920013,375.882996,372.920013,374.447998,374.447998,40378700.0,0.5665957012289922
2018-02-03,374.645996,374.950012,368.045013,369.949005,369.949005,45933400.0,0.583725475069387
2018-02-04,370.174011,391.608002,369.993011,389.593994,389.593994,69285504.0,0.7311762723320512
2018-02-05,388.89801,391.093994,385.571991,386.549011,386.549011,43825000.0,0.6436933206718268
2018-02-06,386.588989,386.631012,372.386993,376.522003,376.522003,49249300.0,0.9276133593135077
2018-02-07,376.514008,380.871002,374.903015,376.619995,376.619995,37076300.0,0.4223744275761965
2018-02-08,376.756989,379.878998,373.334015,373.446991,373.446991,47671100.0,0.7756642662810866
2018-02-09,373.423004,377.246002,372.89801,376.028992,376.028992,55318500.0,0.24592402603162722
2018-02-10,376.145996,385.483002,375.78299,381.648987,381.648987,85130896.0,0.3556764049037151
2018-02-11,382.114014,383.130005,376.398987,379.653992,379.653992,74375600.0,0.3167429411353202
2018-02-12,379.686005,384.95401,379.600006,384.263,384.263,67042800.0,0.8685486512894204
2018-02-13,384.640991,391.859985,384.640991,391.859985,391.859985,61911700.0,0.954169466206309
2018-02-14,392.932007,407.230011,392.932007,407.230011,407.230011,74469800.0,0.5579038949993246
2018-02-15,407.567993,410.381012,397.748993,400.184998,400.184998,74070496.0,0.823016376009753
2018-02-16,401.432007,408.945007,401.432007,407.488007,407.488007,73093104.0,0.03730691008639653
2018-02-17,407.656006,421.166992,406.783997,416.321991,416.321991,83193600.0,0.7376381652380863
2018-02-18,416.571991,425.996002,415.638,422.372986,422.372986,76752600.0,0.3742833923757152
2018-02-19,422.730011,423.104004,417.604004,420.785004,420.785004,55711300.0,0.11631126556467719
2018-02-20,421.601013,441.984009,421.601013,437.164001,437.164001,93992096.0,0.6378964758885962
2018-02-21,437.77301,448.04599,429.076996,438.798004,438.798004,89820704.0,0.20920283626521208
2018-02-22,438.989014,439.045013,432.916992,437.747986,437.747986,85385200.0,0.03398742229463991
2018-02-23,438.255005,439.858002,417.821014,420.735992,420.735992,85244896.0,0.00842857734946345
2018-02-24,420.955994,425.549988,413.907013,424.954987,424.954987,67743696.0,0.9531751606990859
2018-02-25,425.036987,427.718994,420.415009,424.544006,424.544006,70798000.0,0.903118736660763
2018-02-26,424.628998,432.152008,421.619995,432.152008,432.152008,61486000.0,0.6059373300988151
2018-02-27,432.838989,434.230988,428.102997,432.519012,432.519012,41893600.0,0.518587096071903
2018-02-28,432.571014,435.683014,423.820007,433.503998,433.503998,53033400.0,0.03434901374713517
2018-02-28,433.437988,441.506989,431.692993,437.696991,437.696991,60694700.0,0.8773808785164451
2018-03-01,437.916992,439.653015,432.319,435.122986,435.122986,74895800.0,0.8960844175198888
2018-03-02,435.131012,435.916992,423.989014,423.989014,423.989014,74955296.0,0.08070270002115298
2018-03-03,423.911987,425.372986,419.411011,421.651001,421.651001,100484000.0,0.7570947421132307
2018-03-04,421.835999,425.178009,410.938995,410.938995,410.938995,90856096.0,0.08026008823548358
2018-03-05,410.781006,411.256989,394.035004,400.570007,400.570007,135384992.0,0.08287052534452954
2018-03-06,400.524994,411.907013,395.778015,407.707001,407.707001,91212496.0,0.8753104217345239
2018-03-07,407.756989,415.916992,406.30899,414.321014,414.321014,85762400.0,0.43468225209334344
2018-03-08,414.464996,416.243011,411.093994,413.971985,413.971985,70311696.0,0.233665840096834
2018-03-09,413.894012,416.032013,411.605988,414.859985,414.859985,70012304.0,0.6817064717170375
2018-03-10,414.743988,417.511993,413.251007,417.131012,417.131012,81022896.0,0.508967365411796
2018-03-11,417.238007,423.925995,417.013,421.690002,421.690002,73969696.0,0.9035353478297575
2018-03-12,421.605011,421.795013,410.093994,411.623993,411.623993,92712896.0,0.20616682477280335
2018-03-13,411.64801,416.604004,411.641998,414.065002,414.065002,74322800.0,0.6461610569461851
2018-03-14,414.200989,416.68399,414.200989,416.437988,416.437988,95259400.0,0.5984698698745156
2018-03-15,416.388,418.131012,414.984985,416.829987,416.829987,66781700.0,0.9320960640532258
2018-03-16,416.888,417.686005,415.911987,417.010986,417.010986,65185800.0,0.0050294370117833775
2018-03-17,417.889008,420.997009,417.889008,420.621002,420.621002,83528600.0,0.3360933631078332
2018-03-18,420.546997,420.546997,406.136993,409.548004,409.548004,104940000.0,0.31600690675799425
2018-03-19,409.265015,410.984009,407.230011,410.444,410.444,58423000.0,0.8125987905298436
2018-03-20,410.401001,414.625,410.401001,413.755005,413.755005,45947900.0,0.9947827668666169
2018-03-21,413.417999,413.417999,410.381012,413.307007,413.307007,61655400.0,0.608031353146223
2018-03-22,413.131989,418.375,412.531006,418.088989,418.088989,66813300.0,0.7527543505772026
2018-03-23,418.161011,419.268005,417.364014,418.040985,418.040985,61444200.0,0.9608921572435806
2018-03-24,418.424011,418.679993,415.485992,416.394012,416.394012,68346704.0,0.9874731163672379
2018-03-25,416.507996,418.079987,415.558014,417.177002,417.177002,52560000.0,0.5931463448901448
2018-03-26,417.36499,418.987,416.259003,417.945007,417.945007,44650400.0,0.7335358318476405
2018-03-27,418.140015,428.796997,417.710999,426.765015,426.765015,71229400.0,0.1333229307968471
2018-03-28,426.548004,426.856995,423.292999,424.230988,424.230988,68522800.0,0.7341087703386285
2018-03-29,424.303986,426.203003,412.681,416.515991,416.515991,75411504.0,0.0831725954853515
2018-03-30,416.834015,416.834015,412.496002,414.81601,414.81601,66034100.0,0.45303249013214153
2018-03-31,415.256989,418.368988,415.256989,416.729004,416.729004,60215200.0,0.04163912959944671
2018-04-01,416.76001,418.173004,415.830994,417.959991,417.959991,51235700.0,0.539126771737217
2018-04-02,418.421997,422.080994,418.421997,420.872986,420.872986,45681200.0,0.8930373285905087
2018-04-03,421.173004,421.579987,419.696991,420.903992,420.903992,38053700.0,0.9890684970350222
2018-04-04,421.299011,422.342987,419.601013,421.444,421.444,50634300.0,0.3536527052665458
2018-04-05,421.016998,424.256989,420.614014,424.029999,424.029999,60718000.0,0.5797826242349322
2018-04-06,424.283997,424.527008,422.729004,423.412994,423.412994,59091000.0,0.5245188973255176
2018-04-07,423.619995,423.657013,420.518005,422.744995,422.744995,57858600.0,0.08647552749848342
2018-04-08,422.907013,425.360992,419.63501,420.348999,420.348999,63454700.0,0.01114923456109218
2018-04-09,420.811005,420.890991,416.515015,419.411011,419.411011,49792700.0,0.7258166136217058
2018-04-10,419.59201,422.434998,419.256989,421.563995,421.563995,73478600.0,0.4479076858623606
2018-04-11,421.872009,422.739014,420.53299,422.483002,422.483002,50747500.0,0.7236682724936426
2018-04-12,422.842987,427.277008,422.842987,425.190002,425.190002,70728800.0,0.5132137683572596
2018-04-13,425.631989,426.65799,422.915985,423.734009,423.734009,69060400.0,0.6986339019149228
2018-04-14,423.934998,425.371002,423.013,424.282013,424.282013,45281000.0,0.43119127822750447
2018-04-15,424.427002,429.928009,424.427002,429.713013,429.713013,54801500.0,0.9766073332244184
2018-04-16,429.575012,432.625,428.984009,430.571991,430.571991,39392800.0,0.21078808464414034
2018-04-17,430.635986,431.371002,426.07901,427.398987,427.398987,52125900.0,0.9781928095383352
2018-04-18,427.610992,429.273987,427.085999,428.591003,428.591003,55670900.0,0.9643703990954515
2018-04-19,428.703003,436.019989,428.104004,435.509003,435.509003,52810500.0,0.19612434751092467
2018-04-20,435.324005,443.053986,434.406006,441.389008,441.389008,72890096.0,0.2788272016009712
2018-04-21,441.415985,450.548004,440.951996,449.424988,449.424988,68204704.0,0.8914255046632465
2018-04-22,449.687988,449.809998,444.149994,445.737,445.737,58804400.0,0.9769687174187414
2018-04-23,445.860992,450.282013,444.330994,450.282013,450.282013,50485400.0,0.6228793390121921
2018-04-24,450.559998,460.145996,448.928009,458.554993,458.554993,68198400.0,0.5146580299212963
2018-04-25,459.121002,466.619995,453.59201,461.425995,461.425995,87091800.0,0.09300423166207905
2018-04-26,461.64801,467.964996,461.621002,466.088989,466.088989,78971904.0,0.6913101849494864
2018-04-27,466.261993,467.07901,444.134003,444.687012,444.687012,93564896.0,0.14031994491525623
2018-04-28,445.037994,449.550995,436.649994,449.010986,449.010986,74064704.0,0.3826366897759055
2018-04-29,449.40799,455.384003,446.016998,455.096985,455.096985,49258500.0,0.1884394023036684
2018-04-30,455.178009,455.587006,447.696991,448.317993,448.317993,69322600.0,0.9622791286857667
2018-05-01,448.484009,452.479004,447.927002,451.875,451.875,40660100.0,0.8325332908217188
2018-05-02,451.933014,452.445007,441.776001,444.669006,444.669006,92127000.0,0.9142800028234842
2018-05-03,444.72699,451.096985,442.617004,450.303986,450.303986,59366400.0,0.31453006609056944
2018-05-04,450.183014,450.377991,445.630005,446.721985,446.721985,50407300.0,0.41852170990333415
2018-05-05,446.710999,448.506012,445.882996,447.976013,447.976013,50440800.0,0.37610316429234314
2018-05-06,447.941986,461.375,447.067993,459.602997,459.602997,72796800.0,0.19179580931479456
2018-05-07,459.639008,460.674988,457.324005,458.536011,458.536011,38364500.0,0.17657053838740022
2018-05-08,458.428986,459.416992,455.983002,458.548004,458.548004,40315000.0,0.41586449417796156
2018-05-09,458.205994,462.480988,456.531006,460.483002,460.483002,55493100.0,0.6738367834073399
2018-05-10,460.518005,461.928986,448.95401,450.894989,450.894989,58956100.0,0.2694594478222371
2018-05-11,450.864014,454.575989,450.864014,452.727997,452.727997,50605200.0,0.3809938422124449
2018-05-12,452.446991,454.949005,449.25,454.765991,454.765991,59849300.0,0.8944633358467186
2018-05-13,454.850006,457.054993,453.453003,455.670013,455.670013,60845000.0,0.45914887834860774
2018-05-14,455.822998,456.835999,454.786011,455.67099,455.67099,37209000.0,0.6727915338052415
2018-05-15,455.759003,458.691986,455.459015,457.567993,457.567993,28514000.0,0.5171864525800128
2018-05-16,457.585999,458.200012,452.945007,454.162994,454.162994,59171500.0,0.8266221986775328
2018-05-17,454.009003,455.071991,453.605011,453.78299,453.78299,64100300.0,0.9926635914138933
2018-05-18,453.69101,455.997986,453.299011,454.618988,454.618988,86850096.0,0.5373857466779194
2018-05-19,454.523987,454.632996,438.714996,438.714996,438.714996,96027400.0,0.9799847211211388
2018-05-20,437.792999,444.053986,437.389008,442.675995,442.675995,81987904.0,0.8735417711406802
2018-05-21,442.966003,443.778015,441.705994,443.187988,443.187988,42762300.0,0.987219250131994
2018-05-22,443.217987,443.427002,439.035004,439.322998,439.322998,39657600.0,0.0661606059667822
2018-05-23,439.347992,444.345001,438.822998,444.154999,444.154999,50582500.0,0.7881972873828625
2018-05-24,444.290985,447.100006,443.929993,445.980988,445.980988,65783100.0,0.25811317570965975
2018-05-25,446.062012,450.298004,446.062012,449.598999,449.598999,65231000.0,0.5095838595730176
2018-05-26,449.671997,453.644012,447.895996,453.384003,453.384003,65203800.0,0.29190821066731665
2018-05-27,453.520996,478.148987,453.520996,473.463989,473.463989,164780992.0,0.28548352452560344
2018-05-28,473.028992,533.473022,472.699005,530.039978,530.039978,181199008.0,0.49300654871126626
2018-05-29,527.47699,553.960022,512.179016,526.232971,526.232971,148736992.0,0.33010120542622445
2018-05-30,528.471008,544.348999,522.963013,533.864014,533.864014,87958704.0,0.5195371004461257
2018-05-31,534.190979,546.617981,520.661987,531.385986,531.385986,138450000.0,0.49380513642069823
2018-06-01,531.106995,543.080017,525.635986,536.919983,536.919983,86061800.0,0.15695849351475544
2018-06-02,536.515015,540.35199,533.078003,537.971985,537.971985,60378200.0,0.8892426836634649
2018-06-03,537.682007,574.638,536.919983,569.19397,569.19397,122020000.0,0.0952609027844592
2018-06-04,569.705017,590.132019,564.237976,572.72699,572.72699,94925296.0,0.7646942735620753
2018-06-05,573.307983,582.807983,569.177979,574.97699,574.97699,68874096.0,0.9951263764605592
2018-06-06,574.60199,586.469971,574.60199,585.536987,585.536987,72138896.0,0.2048324172706273
2018-06-07,585.445007,590.258972,567.513977,576.596985,576.596985,107770000.0,0.513979153482345
2018-06-08,577.166992,582.838989,573.130005,581.64502,581.64502,80265800.0,0.6498716632868851
2018-06-09,582.203003,582.203003,570.950989,574.630005,574.630005,71301000.0,0.5613708790683624
2018-06-10,575.836975,579.127014,573.325012,577.469971,577.469971,66991900.0,0.44602413525706885
2018-06-11,578.674011,607.116028,578.674011,606.72699,606.72699,82357000.0,0.29742659848942954
2018-06-12,609.684021,684.843994,607.039001,672.783997,672.783997,277084992.0,0.7933890460425332
2018-06-13,671.653992,716.004028,664.487,704.375977,704.375977,243295008.0,0.9075330805954072
2018-06-14,704.504028,704.504028,662.804016,685.559021,685.559021,186694000.0,0.6044334596924306
2018-06-15,685.684998,696.302979,672.560974,694.468994,694.468994,99223800.0,0.9921556834729728
2018-06-16,696.52301,773.721985,696.52301,766.307983,766.307983,271633984.0,0.5266714109172865
2018-06-17,768.487,775.356018,716.55603,748.908997,748.908997,363320992.0,0.21540469192659162
2018-06-18,748.755981,777.98999,733.929016,756.22699,756.22699,252718000.0,0.6063700662642305
2018-06-19,756.687988,766.620972,745.627991,763.781006,763.781006,136184992.0,0.6419929093386175
2018-06-20,763.927002,764.083984,732.72699,737.226013,737.226013,174511008.0,0.9080885744968462
2018-06-21,735.882996,735.882996,639.070007,666.651978,666.651978,309944000.0,0.9512084811080186
2018-06-22,665.914978,678.669983,587.482971,596.116028,596.116028,266392992.0,0.3106274808323384
2018-06-23,597.442993,629.327026,558.138977,623.97699,623.97699,253462000.0,0.8031953259192234
2018-06-24,625.575012,681.72699,625.271973,665.299011,665.299011,224316992.0,0.9378230725889938
2018-06-25,665.281006,691.731018,646.559021,665.122986,665.122986,126656000.0,0.7110872251147368
2018-06-26,665.93103,665.97998,616.934021,629.367004,629.367004,109225000.0,0.5231284161883488
2018-06-27,629.348999,655.275024,620.523987,655.275024,655.275024,122134000.0,0.7263625494039693
2018-06-28,658.10199,659.247986,637.77301,647.000977,647.000977,138384992.0,0.4813726707838786
2018-06-29,644.122009,644.682007,628.283997,639.890015,639.890015,142456000.0,0.301170353459724
2018-06-30,640.591003,675.403015,636.607971,673.336975,673.336975,138980000.0,0.932982459748906
2018-07-01,672.515015,686.153992,669.593994,676.296021,676.296021,134431008.0,0.31101736958784343
2018-07-02,676.734009,703.702026,676.398987,703.702026,703.702026,112354000.0,0.2835864526409769
2018-07-03,704.968018,704.968018,649.008972,658.664001,658.664001,129512000.0,0.26838209356167797
2018-07-04,658.804016,683.661987,650.507996,683.661987,683.661987,92008400.0,0.40884465352165755
2018-07-05,683.208984,683.491028,665.065979,670.627014,670.627014,130476000.0,0.21931040133717083
2018-07-06,670.41803,681.89801,670.41803,677.330994,677.330994,134960992.0,0.47027041944942416
